us-east-1c,m4.4xlarge,Linux/UNIX,0.422400,2022-10-04T01:18:05+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.358800,2022-10-04T00:16:35+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380300,2022-10-03T23:24:30+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.407000,2022-10-03T22:23:20+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.351000,2022-10-03T21:13:46+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.343700,2022-10-03T21:04:36+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380100,2022-10-03T18:28:04+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.356700,2022-10-03T17:18:08+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.404200,2022-10-03T16:08:12+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.343200,2022-10-03T15:33:26+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.351800,2022-10-03T13:39:55+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380600,2022-10-03T12:56:06+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.422100,2022-10-03T12:38:37+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.355400,2022-10-03T12:03:35+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.343000,2022-10-03T09:18:07+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.379700,2022-10-03T07:16:38+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.422800,2022-10-03T06:42:00+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.350300,2022-10-03T06:42:00+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.354300,2022-10-03T05:40:43+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.342900,2022-10-03T03:56:13+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.403200,2022-10-03T03:38:56+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380100,2022-10-03T01:19:06+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.351900,2022-10-03T00:09:38+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.423500,2022-10-02T23:43:48+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.351600,2022-10-02T23:26:15+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.343300,2022-10-02T20:23:20+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.402600,2022-10-02T20:14:12+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.379500,2022-10-02T19:04:14+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.422200,2022-10-02T18:03:06+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.348900,2022-10-02T16:53:08+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.352400,2022-10-02T16:53:08+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.397500,2022-10-02T13:38:17+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380000,2022-10-02T12:37:08+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.423100,2022-10-02T11:53:35+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.348300,2022-10-02T11:08:36+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.354200,2022-10-02T09:50:17+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.394900,2022-10-02T09:06:44+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380400,2022-10-02T07:22:08+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.343800,2022-10-02T06:12:23+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.423300,2022-10-02T05:46:14+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347700,2022-10-02T05:37:14+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.356500,2022-10-02T04:19:41+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380900,2022-10-02T02:41:40+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.392900,2022-10-02T02:24:15+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.344500,2022-10-02T00:13:35+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347400,2022-10-01T23:21:17+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.423700,2022-10-01T23:12:54+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.356800,2022-10-01T22:20:27+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.387600,2022-10-01T20:35:49+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380800,2022-10-01T19:17:08+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.345500,2022-10-01T19:08:05+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.358200,2022-10-01T17:23:35+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.384000,2022-10-01T15:56:07+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.423500,2022-10-01T15:47:10+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.381200,2022-10-01T12:53:07+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.359000,2022-10-01T12:35:33+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.347800,2022-10-01T12:09:12+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347300,2022-10-01T11:43:15+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.379200,2022-10-01T11:08:12+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.422600,2022-10-01T10:33:43+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.381000,2022-10-01T06:47:19+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.348200,2022-10-01T06:38:21+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347600,2022-10-01T06:38:21+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.360500,2022-10-01T06:03:50+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.374900,2022-10-01T05:19:56+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.424500,2022-10-01T03:35:38+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380700,2022-10-01T01:50:49+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.349000,2022-09-30T23:48:12+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.361100,2022-09-30T23:48:12+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.375700,2022-09-30T23:14:05+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347100,2022-09-30T23:05:29+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.424700,2022-09-30T20:19:16+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.381600,2022-09-30T18:51:55+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.362600,2022-09-30T17:59:27+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.375400,2022-09-30T17:50:47+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.346600,2022-09-30T16:58:32+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.349300,2022-09-30T16:40:43+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.382300,2022-09-30T14:03:14+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.425300,2022-09-30T13:02:16+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.378200,2022-09-30T11:43:56+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.349400,2022-09-30T11:00:17+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.362300,2022-09-30T11:00:17+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.382600,2022-09-30T07:39:44+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.379300,2022-09-30T06:30:12+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.365500,2022-09-30T05:11:55+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.350300,2022-09-30T04:45:54+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.346500,2022-09-30T02:43:53+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.380300,2022-09-30T01:42:46+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.425100,2022-09-30T00:50:44+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.382800,2022-09-30T00:15:28+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.367600,2022-09-29T22:13:21+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.350700,2022-09-29T21:28:12+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347100,2022-09-29T20:53:32+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.381900,2022-09-29T18:25:13+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.383000,2022-09-29T17:50:18+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.426000,2022-09-29T17:32:42+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.367500,2022-09-29T16:05:51+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.349600,2022-09-29T15:21:43+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.381700,2022-09-29T13:36:49+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.346500,2022-09-29T13:19:43+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.383300,2022-09-29T12:44:47+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.427000,2022-09-29T11:17:20+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.369900,2022-09-29T11:08:45+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.348500,2022-09-29T08:57:43+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.381600,2022-09-29T07:13:12+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.372300,2022-09-29T06:29:54+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.426800,2022-09-29T06:20:45+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347000,2022-09-29T06:20:45+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.384100,2022-09-29T05:19:48+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.348200,2022-09-29T01:33:12+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.380500,2022-09-29T00:49:13+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.426300,2022-09-29T00:31:45+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.383100,2022-09-28T23:48:18+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.374500,2022-09-28T23:22:15+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.347100,2022-09-28T18:34:29+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.384000,2022-09-28T18:34:29+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.425900,2022-09-28T18:08:30+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.380300,2022-09-28T18:08:30+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.372400,2022-09-28T16:05:24+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347800,2022-09-28T15:39:26+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.379900,2022-09-28T13:19:31+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.345500,2022-09-28T13:10:20+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.383800,2022-09-28T11:12:46+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.427200,2022-09-28T11:04:13+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.371100,2022-09-28T09:37:23+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.344900,2022-09-28T08:27:12+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.377600,2022-09-28T07:17:46+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.427300,2022-09-28T06:08:16+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.382900,2022-09-28T03:40:19+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.373800,2022-09-28T03:31:10+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.348400,2022-09-28T02:56:45+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.342300,2022-09-28T02:04:12+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.426100,2022-09-28T01:11:49+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.370600,2022-09-27T23:55:44+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.371700,2022-09-27T22:12:10+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.341500,2022-09-27T21:08:58+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.381100,2022-09-27T20:07:36+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347200,2022-09-27T19:41:27+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.366300,2022-09-27T18:48:57+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.425100,2022-09-27T18:13:54+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.340800,2022-09-27T15:41:31+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380900,2022-09-27T15:06:18+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.373600,2022-09-27T14:48:25+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.347400,2022-09-27T14:04:59+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.426200,2022-09-27T13:12:29+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.364800,2022-09-27T12:11:30+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.340200,2022-09-27T10:44:27+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.381900,2022-09-27T09:34:28+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.348400,2022-09-27T08:07:26+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.425800,2022-09-27T07:41:31+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.371300,2022-09-27T07:14:59+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.363100,2022-09-27T07:06:38+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.381200,2022-09-27T04:47:30+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.341700,2022-09-27T04:38:40+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.349300,2022-09-27T03:20:07+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.364900,2022-09-27T02:19:28+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.371800,2022-09-27T02:10:26+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.425400,2022-09-27T02:02:01+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.426100,2022-09-27T01:07:39+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.341300,2022-09-27T01:07:39+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.350200,2022-09-27T01:07:39+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.378600,2022-09-27T01:07:39+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.362700,2022-09-27T01:07:39+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.370600,2022-09-27T01:07:39+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.341300,2022-09-26T23:50:08+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.378600,2022-09-26T21:56:44+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.362700,2022-09-26T21:30:48+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.350200,2022-09-26T20:29:10+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.370600,2022-09-26T20:12:13+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.426100,2022-09-26T19:02:12+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.340300,2022-09-26T17:34:17+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.377100,2022-09-26T15:58:17+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.362500,2022-09-26T15:49:48+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.351200,2022-09-26T14:39:38+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.368000,2022-09-26T14:13:50+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.427400,2022-09-26T13:38:39+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.339800,2022-09-26T11:10:57+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.351100,2022-09-26T10:00:36+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.378000,2022-09-26T09:52:07+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.362200,2022-09-26T08:33:42+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.369800,2022-09-26T07:15:11+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.428600,2022-09-26T06:49:08+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.339300,2022-09-26T05:21:41+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.351900,2022-09-26T04:47:11+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.362300,2022-09-26T03:37:22+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.377600,2022-09-26T02:18:37+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.427700,2022-09-26T00:25:38+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.368600,2022-09-25T23:41:58+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.340600,2022-09-25T23:15:46+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.352100,2022-09-25T21:58:00+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.362900,2022-09-25T21:14:18+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.377700,2022-09-25T20:21:47+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.425600,2022-09-25T18:02:08+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.365900,2022-09-25T17:10:22+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.340000,2022-09-25T16:52:39+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.377000,2022-09-25T14:59:17+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.368200,2022-09-25T14:59:17+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.352500,2022-09-25T14:51:13+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.363000,2022-09-25T11:13:11+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.423500,2022-09-25T10:47:20+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.352800,2022-09-25T10:12:09+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.339200,2022-09-25T09:46:07+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.378000,2022-09-25T08:19:46+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.372900,2022-09-25T07:35:37+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.360300,2022-09-25T05:59:37+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.353200,2022-09-25T05:24:52+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.423300,2022-09-25T03:57:56+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.339000,2022-09-25T03:31:37+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.379400,2022-09-25T03:22:44+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.356600,2022-09-25T00:29:14+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.370900,2022-09-25T00:11:13+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.353800,2022-09-24T22:26:38+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.422800,2022-09-24T22:00:45+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.337000,2022-09-24T21:25:38+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380700,2022-09-24T21:25:38+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.353800,2022-09-24T17:48:16+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.375400,2022-09-24T17:22:09+00:00
us-east-1c,m4.4xlarge,Linux/UNIX,0.421500,2022-09-24T15:37:38+00:00
us-east-1e,m4.4xlarge,Linux/UNIX,0.380900,2022-09-24T15:37:38+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.335000,2022-09-24T14:45:53+00:00
us-east-1b,m4.4xlarge,Linux/UNIX,0.354000,2022-09-24T12:25:57+00:00
us-east-1a,m4.4xlarge,Linux/UNIX,0.376200,2022-09-24T12:25:57+00:00
us-east-1d,m4.4xlarge,Linux/UNIX,0.353100,2022-09-24T12:25:57+00:00
us-east-1f,m4.4xlarge,Linux/UNIX,0.333500,2022-09-24T09:40:21+00:00
